Activity_acc,REPAIR_IN_TIME_5D_acc,DEVICETYPE_acc,org:resource_acc,time:timestamp_mae,AVG_total_loss,MAE_time:timestamp
0.5212159156799316,0.956940770149231,0.7968518137931824,0.9138245582580566,0.0393139110682042,2.997914613518668,0.039473600685596466
0.519447922706604,0.956940770149231,0.7913767695426941,0.9224364161491394,0.058717814421183186,2.962061571741575,0.05881892517209053
0.4988023340702057,0.956940770149231,0.7595528364181519,0.9224364161491394,0.04758523512435587,3.144207863137126,0.0477474108338356
0.5222995281219482,0.956940770149231,0.791262686252594,0.9138245582580566,0.02450243903225974,2.9284247113881925,0.0244557186961174
0.5139728784561157,0.956940770149231,0.7933158278465271,0.9224364161491394,0.038734349324122855,2.9752989493212416,0.038855668157339096
0.47781452536582947,0.956940770149231,0.7756929397583008,0.9138245582580566,0.05533092517993952,3.028663688094208,0.05547685548663139
0.507300078868866,0.956940770149231,0.7793430089950562,0.9224364161491394,0.038635227486099065,2.9805664179454507,0.038782164454460144
0.5353598594665527,0.956940770149231,0.8050644397735596,0.9138245582580566,0.03514077298735317,2.9365550820764743,0.03530682623386383
0.49412569403648376,0.956940770149231,0.7694764137268066,0.9224364161491394,0.053679641728338445,3.1212577831588293,0.053887393325567245
0.5016539096832275,0.956940770149231,0.7933158278465271,0.9224364161491394,0.03653011127914253,3.0500639715280973,0.03669107332825661
